You entered a buffer length of 20
2.231198,-1.430076, Max:2.249205, Min:-1.760158
2.213192,-1.632995, Max:2.249205, Min:-1.760158
2.213192,-1.444473, Max:2.249205, Min:-1.760158
2.213192,-1.237580, Max:2.249205, Min:-1.760158
2.213192,-1.027367, Max:2.249205, Min:-1.760158
2.219194,-0.817889, Max:2.249205, Min:-1.760158
2.213192,-0.609048, Max:2.249205, Min:-1.760158
2.177180,-0.401739, Max:2.249205, Min:-1.760158
2.213192,-0.196307, Max:2.249205, Min:-1.760158
1.931097,-0.019779, Max:2.249205, Min:-1.760158
1.570974,0.153203, Max:2.249205, Min:-1.760158
1.300882,0.335612, Max:2.249205, Min:-1.760158
1.078807,0.521792, Max:2.249205, Min:-1.760158
0.874737,0.710262, Max:2.249205, Min:-1.760158
0.688674,0.899747, Max:2.249205, Min:-1.760158
0.508613,1.090183, Max:2.249205, Min:-1.760158
0.346558,1.282767, Max:2.249205, Min:-1.760158
0.202509,1.477259, Max:2.249205, Min:-1.760158
0.088470,1.674547, Max:2.249205, Min:-1.760158
-0.031571,1.871075, Max:2.249205, Min:-1.760158
-0.169618,2.064264, Max:2.249205, Min:-1.760158
-0.295660,2.190963, Max:2.249205, Min:-1.760158
-0.445711,2.056850, Max:2.249205, Min:-1.760158
-0.511734,1.905195, Max:2.249205, Min:-1.760158
-0.625773,1.749062, Max:2.249205, Min:-1.760158
-0.733809,1.594505, Max:2.249205, Min:-1.760158
-0.829842,1.441528, Max:2.249205, Min:-1.760158
-0.919873,1.288330, Max:2.249205, Min:-1.760158
-1.015905,1.134820, Max:2.249205, Min:-1.760158
-1.111938,0.981295, Max:2.249205, Min:-1.760158
-1.201969,0.827769, Max:2.249205, Min:-1.760158
-1.322009,0.672143, Max:2.249205, Min:-1.760158
-1.430046,0.517011, Max:2.249205, Min:-1.760158
-1.550087,0.361305, Max:2.249205, Min:-1.760158
-1.646120,0.208270, Max:2.249205, Min:-1.760158
-1.718144,0.058370, Max:2.249205, Min:-1.760158
-1.754156,-0.088373, Max:2.249205, Min:-1.760158
-1.760158,-0.232256, Max:2.249205, Min:-1.760158
-1.760158,-0.375697, Max:2.249205, Min:-1.760158
-1.760158,-0.519115, Max:2.249205, Min:-1.760158
-1.760158,-0.662532, Max:2.249205, Min:-1.760158
-1.760158,-0.607282, Max:2.249205, Min:-1.760158
-1.760158,-0.666940, Max:2.249205, Min:-1.760158
-1.760158,-0.732345, Max:2.249205, Min:-1.760158
-1.760158,-0.798036, Max:2.249205, Min:-1.760158
-1.760158,-0.863742, Max:2.249205, Min:-1.760158
-1.754156,-0.928248, Max:2.249205, Min:-1.760158
-1.724146,-0.990593, Max:2.249205, Min:-1.760158
-1.682132,-1.051630, Max:2.249205, Min:-1.760158
-1.622111,-1.110501, Max:2.249205, Min:-1.760158
-1.556089,-1.168363, Max:2.249205, Min:-1.760158
-1.460056,-1.224375, Max:2.249205, Min:-1.760158
-1.346018,-1.276392, Max:2.249205, Min:-1.760158
-1.147950,-1.318306, Max:2.249205, Min:-1.760158
-0.829842,-1.347711, Max:2.249205, Min:-1.760158
-0.343677,-1.356384, Max:2.249205, Min:-1.760158
0.466599,-1.325607, Max:2.249205, Min:-1.760158
1.624992,-1.286555, Max:2.249205, Min:-1.760158
2.057139,-1.314313, Max:2.249205, Min:-1.760158
2.171178,-1.369419, Max:2.249205, Min:-1.760158
2.207190,-1.431594, Max:2.249205, Min:-1.760158
2.213192,-1.633071, Max:2.249205, Min:-1.760158
2.213192,-1.444477, Max:2.249205, Min:-1.760158
2.213192,-1.236380, Max:2.249205, Min:-1.760158
2.213192,-1.027307, Max:2.249205, Min:-1.760158
2.219194,-0.817886, Max:2.249205, Min:-1.760158
2.213192,-0.609048, Max:2.249205, Min:-1.760158
2.213192,-0.400238, Max:2.249205, Min:-1.760158
2.213192,-0.190530, Max:2.249205, Min:-1.760158
2.219194,0.018623, Max:2.249205, Min:-1.760158
2.159174,0.213643, Max:2.249205, Min:-1.760158
1.805054,0.384249, Max:2.249205, Min:-1.760158
1.414921,0.556635, Max:2.249205, Min:-1.760158
1.162835,0.740814, Max:2.249205, Min:-1.760158
1.006782,0.935486, Max:2.249205, Min:-1.760158
0.910750,1.134584, Max:2.249205, Min:-1.760158
0.856731,1.338105, Max:2.249205, Min:-1.760158
0.790709,1.540046, Max:2.249205, Min:-1.760158
0.694676,1.739207, Max:2.249205, Min:-1.760158
0.610648,1.938830, Max:2.249205, Min:-1.760158
0.508613,2.136975, Max:2.249205, Min:-1.760158
0.400576,2.229410, Max:2.249205, Min:-1.760158
0.202509,2.123594, Max:2.249205, Min:-1.760158
0.148491,2.005765, Max:2.249205, Min:-1.760158
-0.001561,1.881934, Max:2.249205, Min:-1.760158
-0.193626,1.754501, Max:2.249205, Min:-1.760158
-0.295660,1.633791, Max:2.249205, Min:-1.760158
-0.421703,1.511916, Max:2.249205, Min:-1.760158
-0.565752,1.387582, Max:2.249205, Min:-1.760158
-0.703799,1.265526, Max:2.249205, Min:-1.760158
-0.829842,1.142983, Max:2.249205, Min:-1.760158
-0.961887,1.020417, Max:2.249205, Min:-1.760158
-1.093932,0.897849, Max:2.249205, Min:-1.760158
-1.225977,0.775281, Max:2.249205, Min:-1.760158
-1.364024,0.652113, Max:2.249205, Min:-1.760158
-1.508073,0.528014, Max:2.249205, Min:-1.760158
-1.652122,0.405370, Max:2.249205, Min:-1.760158
-1.730148,0.289700, Max:2.249205, Min:-1.760158
-1.754156,0.178881, Max:2.249205, Min:-1.760158
-1.760158,0.069805, Max:2.249205, Min:-1.760158
-1.760158,-0.038884, Max:2.249205, Min:-1.760158
-1.760158,0.051114, Max:2.249205, Min:-1.760158
-1.760158,-0.039819, Max:2.249205, Min:-1.760158
-1.760158,-0.139798, Max:2.249205, Min:-1.760158
-1.760158,-0.240229, Max:2.249205, Min:-1.760158
-1.760158,-0.340683, Max:2.249205, Min:-1.760158
-1.760158,-0.441138, Max:2.249205, Min:-1.760158
-1.760158,-0.541594, Max:2.249205, Min:-1.760158
-1.760158,-0.642049, Max:2.249205, Min:-1.760158
-1.760158,-0.742504, Max:2.249205, Min:-1.760158
-1.754156,-0.841759, Max:2.249205, Min:-1.760158
-1.712142,-0.936752, Max:2.249205, Min:-1.760158
-1.634116,-1.029132, Max:2.249205, Min:-1.760158
-1.562091,-1.122281, Max:2.249205, Min:-1.760158
-1.478063,-1.213367, Max:2.249205, Min:-1.760158
-1.376028,-1.301350, Max:2.249205, Min:-1.760158
-1.183962,-1.378374, Max:2.249205, Min:-1.760158
-0.847848,-1.438944, Max:2.249205, Min:-1.760158
-0.295660,-1.475885, Max:2.249205, Min:-1.760158
0.586640,-1.471129, Max:2.249205, Min:-1.760158
1.715023,-1.475693, Max:2.249205, Min:-1.760158
2.081147,-1.641878, Max:2.249205, Min:-1.760158
2.189184,-1.447318, Max:2.249205, Min:-1.760158
2.201188,-1.238022, Max:2.249205, Min:-1.760158
2.201188,-1.029190, Max:2.249205, Min:-1.760158
2.219194,-0.819781, Max:2.249205, Min:-1.760158
2.213192,-0.611543, Max:2.249205, Min:-1.760158
2.213192,-0.403064, Max:2.249205, Min:-1.760158
2.213192,-0.194573, Max:2.249205, Min:-1.760158
2.213192,0.013919, Max:2.249205, Min:-1.760158
2.213192,0.222411, Max:2.249205, Min:-1.760158
2.213192,0.430903, Max:2.249205, Min:-1.760158
2.213192,0.639095, Max:2.249205, Min:-1.760158
2.087149,0.825965, Max:2.249205, Min:-1.760158
1.709021,0.995562, Max:2.249205, Min:-1.760158
1.354901,1.168198, Max:2.249205, Min:-1.760158
1.060801,1.346688, Max:2.249205, Min:-1.760158
0.802713,1.529071, Max:2.249205, Min:-1.760158
0.592641,1.716451, Max:2.249205, Min:-1.760158
0.430586,1.908582, Max:2.249205, Min:-1.760158
0.298542,2.102751, Max:2.249205, Min:-1.760158
0.166497,2.204591, Max:2.249205, Min:-1.760158
0.016446,2.092943, Max:2.249205, Min:-1.760158
-0.067583,1.961318, Max:2.249205, Min:-1.760158
-0.187624,1.831095, Max:2.249205, Min:-1.760158
-0.289658,1.701542, Max:2.249205, Min:-1.760158
-0.385691,1.570822, Max:2.249205, Min:-1.760158
-0.505732,1.437943, Max:2.249205, Min:-1.760158
-0.667787,1.301655, Max:2.249205, Min:-1.760158
-0.817838,1.165797, Max:2.249205, Min:-1.760158
-0.997899,1.027259, Max:2.249205, Min:-1.760158
-1.195967,0.886487, Max:2.249205, Min:-1.760158
-1.424044,0.742302, Max:2.249205, Min:-1.760158
-1.640118,0.603648, Max:2.249205, Min:-1.760158
-1.724146,0.476374, Max:2.249205, Min:-1.760158
-1.754156,0.354471, Max:2.249205, Min:-1.760158
-1.760158,0.234637, Max:2.249205, Min:-1.760158
-1.760158,0.115207, Max:2.249205, Min:-1.760158
-1.760158,-0.004203, Max:2.249205, Min:-1.760158
-1.760158,-0.123612, Max:2.249205, Min:-1.760158
-1.760158,-0.243021, Max:2.249205, Min:-1.760158
-1.760158,-0.164363, Max:2.249205, Min:-1.760158
-1.760158,-0.245059, Max:2.249205, Min:-1.760158
-1.760158,-0.333722, Max:2.249205, Min:-1.760158
-1.760158,-0.422784, Max:2.249205, Min:-1.760158
-1.760158,-0.511866, Max:2.249205, Min:-1.760158
-1.760158,-0.600949, Max:2.249205, Min:-1.760158
-1.760158,-0.690032, Max:2.249205, Min:-1.760158
-1.760158,-0.779115, Max:2.249205, Min:-1.760158
-1.736150,-0.863696, Max:2.249205, Min:-1.760158
-1.628114,-0.940250, Max:2.249205, Min:-1.760158
-1.460056,-1.008900, Max:2.249205, Min:-1.760158
-1.147950,-1.060348, Max:2.249205, Min:-1.760158
-0.613769,-1.088129, Max:2.249205, Min:-1.760158
0.172499,-1.087118, Max:2.249205, Min:-1.760158
1.348899,-1.059458, Max:2.249205, Min:-1.760158
1.985115,-1.094687, Max:2.249205, Min:-1.760158
2.153172,-1.168173, Max:2.249205, Min:-1.760158
2.195186,-1.253175, Max:2.249205, Min:-1.760158
2.207190,-1.341454, Max:2.249205, Min:-1.760158
2.213192,-1.429896, Max:2.249205, Min:-1.760158
2.207190,-1.633286, Max:2.249205, Min:-1.760158
2.219194,-1.443887, Max:2.249205, Min:-1.760158
2.213192,-1.236350, Max:2.249205, Min:-1.760158
2.213192,-1.027006, Max:2.249205, Min:-1.760158
2.213192,-0.818171, Max:2.249205, Min:-1.760158
2.213192,-0.609062, Max:2.249205, Min:-1.760158
2.213192,-0.399939, Max:2.249205, Min:-1.760158
2.237201,-0.196817, Max:2.249205, Min:-1.760158
1.859072,-0.027907, Max:2.249205, Min:-1.760158
1.444931,0.138392, Max:2.249205, Min:-1.760158
1.066803,0.308762, Max:2.249205, Min:-1.760158
0.760699,0.488039, Max:2.249205, Min:-1.760158
0.526619,0.672862, Max:2.249205, Min:-1.760158
0.334554,0.862765, Max:2.249205, Min:-1.760158
0.154493,1.054722, Max:2.249205, Min:-1.760158
0.046456,1.251283, Max:2.249205, Min:-1.760158
-0.079587,1.447175, Max:2.249205, Min:-1.760158
-0.187624,1.645133, Max:2.249205, Min:-1.760158
-0.289658,1.844095, Max:2.249205, Min:-1.760158
-0.421703,2.038006, Max:2.249205, Min:-1.760158
-0.541744,2.177346, Max:2.249205, Min:-1.760158
-0.697797,2.030961, Max:2.249205, Min:-1.760158
-0.745814,1.868188, Max:2.249205, Min:-1.760158
-0.853850,1.700996, Max:2.249205, Min:-1.760158
-0.973891,1.532982, Max:2.249205, Min:-1.760158
-1.081928,1.365527, Max:2.249205, Min:-1.760158
-1.201969,1.197500, Max:2.249205, Min:-1.760158
-1.322009,1.028844, Max:2.249205, Min:-1.760158
-1.424044,0.861658, Max:2.249205, Min:-1.760158
-1.574095,0.690343, Max:2.249205, Min:-1.760158
-1.700138,0.523323, Max:2.249205, Min:-1.760158
-1.748154,0.363421, Max:2.249205, Min:-1.760158
-1.760158,0.206575, Max:2.249205, Min:-1.760158
-1.760158,0.050782, Max:2.249205, Min:-1.760158
-1.760158,-0.104957, Max:2.249205, Min:-1.760158
-1.760158,-0.260695, Max:2.249205, Min:-1.760158
-1.760158,-0.416432, Max:2.249205, Min:-1.760158
-1.760158,-0.572169, Max:2.249205, Min:-1.760158
-1.760158,-0.727906, Max:2.249205, Min:-1.760158
-1.760158,-0.883643, Max:2.249205, Min:-1.760158
-1.760158,-0.840713, Max:2.249205, Min:-1.760158
-1.760158,-0.889284, Max:2.249205, Min:-1.760158
-1.760158,-0.942429, Max:2.249205, Min:-1.760158
-1.760158,-0.995804, Max:2.249205, Min:-1.760158
-1.760158,-1.049190, Max:2.249205, Min:-1.760158
-1.754156,-1.101376, Max:2.249205, Min:-1.760158
-1.736150,-1.151702, Max:2.249205, Min:-1.760158
-1.670128,-1.198933, Max:2.249205, Min:-1.760158
-1.622111,-1.246610, Max:2.249205, Min:-1.760158
-1.556089,-1.293709, Max:2.249205, Min:-1.760158
-1.478063,-1.337178, Max:2.249205, Min:-1.760158
-1.310005,-1.368161, Max:2.249205, Min:-1.760158
-0.901867,-1.371811, Max:2.249205, Min:-1.760158
-0.211632,-1.344684, Max:2.249205, Min:-1.760158
0.844727,-1.282707, Max:2.249205, Min:-1.760158
1.823060,-1.253800, Max:2.249205, Min:-1.760158
2.111158,-1.282065, Max:2.249205, Min:-1.760158
2.189184,-1.327293, Max:2.249205, Min:-1.760158
2.207190,-1.379071, Max:2.249205, Min:-1.760158
2.213192,-1.431777, Max:2.249205, Min:-1.760158
2.213192,-1.633080, Max:2.249205, Min:-1.760158
2.219194,-1.443877, Max:2.249205, Min:-1.760158
2.219194,-1.235749, Max:2.249205, Min:-1.760158
2.213192,-1.026676, Max:2.249205, Min:-1.760158
2.213192,-0.816954, Max:2.249205, Min:-1.760158
2.219194,-0.607500, Max:2.249205, Min:-1.760158
2.219194,-0.398060, Max:2.249205, Min:-1.760158
2.219194,-0.188320, Max:2.249205, Min:-1.760158
2.123162,0.004029, Max:2.249205, Min:-1.760158
1.793050,0.177202, Max:2.249205, Min:-1.760158
1.432927,0.350316, Max:2.249205, Min:-1.760158
1.102815,0.525528, Max:2.249205, Min:-1.760158
0.790709,0.702946, Max:2.249205, Min:-1.760158
0.520617,0.883776, Max:2.249205, Min:-1.760158
0.256527,1.065376, Max:2.249205, Min:-1.760158
0.010444,1.250916, Max:2.249205, Min:-1.760158
-0.169618,1.442055, Max:2.249205, Min:-1.760158
-0.319669,1.636174, Max:2.249205, Min:-1.760158
-0.445711,1.831043, Max:2.249205, Min:-1.760158
-0.595762,2.026250, Max:2.249205, Min:-1.760158
-0.709801,2.174057, Max:2.249205, Min:-1.760158
-0.817838,2.024194, Max:2.249205, Min:-1.760158
-0.871856,1.855546, Max:2.249205, Min:-1.760158
-0.973891,1.677856, Max:2.249205, Min:-1.760158
-1.129944,1.503015, Max:2.249205, Min:-1.760158
-1.231979,1.327416, Max:2.249205, Min:-1.760158
-1.370026,1.150579, Max:2.249205, Min:-1.760158
-1.514075,0.972480, Max:2.249205, Min:-1.760158
-1.652122,0.796118, Max:2.249205, Min:-1.760158
-1.730148,0.626745, Max:2.249205, Min:-1.760158
-1.754156,0.461924, Max:2.249205, Min:-1.760158
-1.760158,0.298830, Max:2.249205, Min:-1.760158
-1.760158,0.136123, Max:2.249205, Min:-1.760158
-1.760158,-0.026565, Max:2.249205, Min:-1.760158
-1.760158,-0.189252, Max:2.249205, Min:-1.760158
-1.760158,-0.351939, Max:2.249205, Min:-1.760158
-1.760158,-0.514626, Max:2.249205, Min:-1.760158
-1.760158,-0.677313, Max:2.249205, Min:-1.760158
-1.760158,-0.840000, Max:2.249205, Min:-1.760158
-1.760158,-1.002687, Max:2.249205, Min:-1.760158
-1.760158,-0.966406, Max:2.249205, Min:-1.760158
-1.760158,-1.009007, Max:2.249205, Min:-1.760158
-1.742152,-1.050750, Max:2.249205, Min:-1.760158
-1.646120,-1.086149, Max:2.249205, Min:-1.760158
-1.526079,-1.118529, Max:2.249205, Min:-1.760158
-1.376028,-1.148658, Max:2.249205, Min:-1.760158
-1.225977,-1.178074, Max:2.249205, Min:-1.760158
-1.051918,-1.205654, Max:2.249205, Min:-1.760158
-0.865854,-1.231341, Max:2.249205, Min:-1.760158
-0.667787,-1.255433, Max:2.249205, Min:-1.760158
-0.415701,-1.271943, Max:2.249205, Min:-1.760158
-0.031571,-1.273969, Max:2.249205, Min:-1.760158
0.526619,-1.255464, Max:2.249205, Min:-1.760158
1.366905,-1.212524, Max:2.249205, Min:-1.760158
1.991117,-1.206476, Max:2.249205, Min:-1.760158
2.153172,-1.237684, Max:2.249205, Min:-1.760158
2.195186,-1.279458, Max:2.249205, Min:-1.760158
2.231198,-1.322661, Max:2.249205, Min:-1.760158
2.213192,-1.369236, Max:2.249205, Min:-1.760158
2.213192,-1.415080, Max:2.249205, Min:-1.760158
2.213192,-1.615139, Max:2.249205, Min:-1.760158
2.213192,-1.427375, Max:2.249205, Min:-1.760158
2.213192,-1.220219, Max:2.249205, Min:-1.760158
2.213192,-1.012094, Max:2.249205, Min:-1.760158
2.189184,-0.805121, Max:2.249205, Min:-1.760158
2.213192,-0.595805, Max:2.249205, Min:-1.760158
2.213192,-0.391773, Max:2.249205, Min:-1.760158
1.949103,-0.217416, Max:2.249205, Min:-1.760158
1.552968,-0.049344, Max:2.249205, Min:-1.760158
1.168837,0.119914, Max:2.249205, Min:-1.760158
0.838725,0.294634, Max:2.249205, Min:-1.760158
0.556629,0.475328, Max:2.249205, Min:-1.760158
0.358562,0.662323, Max:2.249205, Min:-1.760158
0.166497,0.850834, Max:2.249205, Min:-1.760158
0.016446,1.043622, Max:2.249205, Min:-1.760158
-0.139607,1.236023, Max:2.249205, Min:-1.760158
-0.241642,1.434408, Max:2.249205, Min:-1.760158
-0.319669,1.633991, Max:2.249205, Min:-1.760158
-0.403697,1.833335, Max:2.249205, Min:-1.760158
-0.487726,2.032066, Max:2.249205, Min:-1.760158
-0.589760,2.174648, Max:2.249205, Min:-1.760158
-0.751816,2.025424, Max:2.249205, Min:-1.760158
-0.829842,1.853507, Max:2.249205, Min:-1.760158
-1.009903,1.674453, Max:2.249205, Min:-1.760158
-1.201969,1.494742, Max:2.249205, Min:-1.760158
-1.382030,1.314999, Max:2.249205, Min:-1.760158
-1.568093,1.136454, Max:2.249205, Min:-1.760158
-1.694136,0.964571, Max:2.249205, Min:-1.760158
-1.742152,0.800224, Max:2.249205, Min:-1.760158
-1.760158,0.638655, Max:2.249205, Min:-1.760158
-1.760158,0.478424, Max:2.249205, Min:-1.760158
-1.760158,0.318261, Max:2.249205, Min:-1.760158
-1.760158,0.158101, Max:2.249205, Min:-1.760158
-1.760158,-0.002058, Max:2.249205, Min:-1.760158
-1.760158,-0.162218, Max:2.249205, Min:-1.760158
-1.760158,-0.322378, Max:2.249205, Min:-1.760158
-1.760158,-0.482537, Max:2.249205, Min:-1.760158
-1.760158,-0.642697, Max:2.249205, Min:-1.760158
-1.760158,-0.802857, Max:2.249205, Min:-1.760158
-1.760158,-0.963017, Max:2.249205, Min:-1.760158
-1.760158,-0.924509, Max:2.249205, Min:-1.760158
-1.742152,-0.967299, Max:2.249205, Min:-1.760158
-1.712142,-1.008151, Max:2.249205, Min:-1.760158
-1.610107,-1.042605, Max:2.249205, Min:-1.760158
-1.454054,-1.071937, Max:2.249205, Min:-1.760158
-1.219975,-1.092010, Max:2.249205, Min:-1.760158
-0.919873,-1.104117, Max:2.249205, Min:-1.760158
-0.457716,-1.096320, Max:2.249205, Min:-1.760158
0.286537,-1.057517, Max:2.249205, Min:-1.760158
1.318888,-0.998857, Max:2.249205, Min:-1.760158
1.973111,-0.990523, Max:2.249205, Min:-1.760158
2.153172,-1.020716, Max:2.249205, Min:-1.760158
2.195186,-1.063340, Max:2.249205, Min:-1.760158
2.207190,-1.108686, Max:2.249205, Min:-1.760158
2.213192,-1.154468, Max:2.249205, Min:-1.760158
2.213192,-1.200872, Max:2.249205, Min:-1.760158
2.213192,-1.247307, Max:2.249205, Min:-1.760158
2.213192,-1.293444, Max:2.249205, Min:-1.760158
2.213192,-1.339866, Max:2.249205, Min:-1.760158
2.213192,-1.386602, Max:2.249205, Min:-1.760158
2.213192,-1.585205, Max:2.249205, Min:-1.760158
2.213192,-1.398869, Max:2.249205, Min:-1.760158
2.201188,-1.202588, Max:2.249205, Min:-1.760158
1.835064,-1.037622, Max:2.249205, Min:-1.760158
1.390913,-0.876922, Max:2.249205, Min:-1.760158
1.006782,-0.709532, Max:2.249205, Min:-1.760158
0.694676,-0.535207, Max:2.249205, Min:-1.760158
0.442590,-0.354832, Max:2.249205, Min:-1.760158
0.232519,-0.170253, Max:2.249205, Min:-1.760158
0.040454,0.016336, Max:2.249205, Min:-1.760158
-0.097593,0.207827, Max:2.249205, Min:-1.760158
-0.217634,0.402264, Max:2.249205, Min:-1.760158
-0.325671,0.596549, Max:2.249205, Min:-1.760158
-0.421703,0.792627, Max:2.249205, Min:-1.760158
-0.511734,0.988794, Max:2.249205, Min:-1.760158
-0.625773,1.182865, Max:2.249205, Min:-1.760158
-0.727807,1.377731, Max:2.249205, Min:-1.760158
-0.841846,1.571737, Max:2.249205, Min:-1.760158
-0.949883,1.765400, Max:2.249205, Min:-1.760158
-1.075926,1.958446, Max:2.249205, Min:-1.760158
-1.207971,2.128652, Max:2.249205, Min:-1.760158
-1.448052,1.942697, Max:2.249205, Min:-1.760158
-1.526079,1.735332, Max:2.249205, Min:-1.760158
-1.670128,1.525996, Max:2.249205, Min:-1.760158
-1.736150,1.324064, Max:2.249205, Min:-1.760158
-1.760158,1.126103, Max:2.249205, Min:-1.760158
-1.760158,0.929542, Max:2.249205, Min:-1.760158
-1.760158,0.733350, Max:2.249205, Min:-1.760158
-1.760158,0.537178, Max:2.249205, Min:-1.760158
-1.760158,0.341006, Max:2.249205, Min:-1.760158
-1.760158,0.144834, Max:2.249205, Min:-1.760158
-1.760158,-0.051338, Max:2.249205, Min:-1.760158
-1.760158,-0.247510, Max:2.249205, Min:-1.760158
-1.760158,-0.443682, Max:2.249205, Min:-1.760158
-1.760158,-0.639854, Max:2.249205, Min:-1.760158
-1.760158,-0.836026, Max:2.249205, Min:-1.760158
-1.760158,-1.032198, Max:2.249205, Min:-1.760158
-1.760158,-1.228370, Max:2.249205, Min:-1.760158
-1.742152,-1.420641, Max:2.249205, Min:-1.760158
-1.652122,-1.607014, Max:2.249205, Min:-1.760158
-1.526079,-1.606430, Max:2.249205, Min:-1.760158
-1.207971,-1.574589, Max:2.249205, Min:-1.760158
-1.051918,-1.522880, Max:2.249205, Min:-1.760158
-0.571754,-1.445269, Max:2.249205, Min:-1.760158
0.058460,-1.348357, Max:2.249205, Min:-1.760158
0.904748,-1.231274, Max:2.249205, Min:-1.760158
1.787048,-1.127586, Max:2.249205, Min:-1.760158
2.099154,-1.074986, Max:2.249205, Min:-1.760158
2.183182,-1.042045, Max:2.249205, Min:-1.760158
2.201188,-1.015190, Max:2.249205, Min:-1.760158
2.207190,-0.988638, Max:2.249205, Min:-1.760158
2.213192,-0.964503, Max:2.249205, Min:-1.760158
2.213192,-0.939588, Max:2.249205, Min:-1.760158
2.213192,-0.914634, Max:2.249205, Min:-1.760158
2.213192,-0.889679, Max:2.249205, Min:-1.760158
2.219194,-0.864123, Max:2.249205, Min:-1.760158
2.213192,-0.839737, Max:2.249205, Min:-1.760158
2.213192,-0.816010, Max:2.249205, Min:-1.760158
2.213192,-0.789615, Max:2.249205, Min:-1.760158
2.219194,-0.764287, Max:2.249205, Min:-1.760158
2.159174,-0.929577, Max:2.249205, Min:-1.760158
1.582978,-0.834907, Max:2.249205, Min:-1.760158
1.408919,-0.733841, Max:2.249205, Min:-1.760158
1.024788,-0.642358, Max:2.249205, Min:-1.760158
0.718684,-0.547453, Max:2.249205, Min:-1.760158
0.352560,-0.454178, Max:2.249205, Min:-1.760158
0.076466,-0.350480, Max:2.249205, Min:-1.760158
-0.073585,-0.236658, Max:2.249205, Min:-1.760158
-0.193626,-0.118729, Max:2.249205, Min:-1.760158
-0.283656,0.000306, Max:2.249205, Min:-1.760158
-0.385691,0.119996, Max:2.249205, Min:-1.760158
-0.469720,0.240019, Max:2.249205, Min:-1.760158
-0.571754,0.359459, Max:2.249205, Min:-1.760158
-0.661785,0.478270, Max:2.249205, Min:-1.760158
-0.799832,0.591947, Max:2.249205, Min:-1.760158
-0.985895,0.702666, Max:2.249205, Min:-1.760158
-1.177961,0.811137, Max:2.249205, Min:-1.760158
-1.364024,0.921897, Max:2.249205, Min:-1.760158
-1.556089,1.030970, Max:2.249205, Min:-1.760158
