20Fast ,100Fast,turtle100,turtle
-0.553375,-0.553375,-0.282437,-0.282437
-0.655729,-0.655729,-0.306521,-0.306521
-0.679812,-0.679812,-0.306521,-0.306521
-0.619604,-0.619604,-0.318562,-0.318562
-0.559396,-0.559396,-0.336625,-0.336625
-0.505208,-0.505208,-0.360708,-0.360708
-0.420916,-0.420916,-0.384791,-0.384791
-0.3005,-0.3005,-0.390812,-0.390812
-0.174062,-0.174062,-0.402854,-0.402854
-0.077729,-0.077729,-0.414896,-0.414896
-0.047625,-0.047625,-0.432958,-0.432958
-0.047625,-0.047625,-0.438979,-0.438979
-0.089771,-0.089771,-0.451021,-0.451021
-0.131916,-0.131916,-0.451021,-0.451021
-0.186104,-0.186104,-0.426937,-0.426937
-0.222229,-0.198146,-0.402854,-0.390812
-0.234271,-0.234271,-0.384791,-0.384791
-0.246312,-0.246312,-0.384791,-0.384791
-0.240291,-0.240291,-0.414896,-0.414896
-0.222229,-0.222229,-0.426937,-0.426937
-0.192125,-0.192125,-0.438979,-0.438979
-0.162021,-0.162021,-0.457041,-0.457041
-0.137937,-0.137937,-0.475104,-0.475104
-0.077729,-0.077729,-0.51725,-0.51725
-0.059666,-0.059666,-0.565416,-0.565416
-0.041604,-0.041604,-0.577458,-0.577458
-0.029562,-0.029562,-0.601541,-0.601541
-0.023541,-0.023541,-0.607562,-0.607562
-0.035583,-0.035583,-0.613583,-0.613583
-0.041604,-0.041604,-0.619604,-0.619604
-0.0115,-0.0115,-0.625625,-0.625625
-0.017521,-0.017521,-0.601541,-0.601541
-0.047625,-0.047625,-0.595521,-0.595521
-0.053646,-0.053646,-0.571437,-0.571437
-0.041604,-0.041604,-0.571437,-0.571437
-0.041604,-0.041604,-0.5895,-0.601541
-0.035583,-0.035583,-0.625625,-0.625625
-0.017521,-0.017521,-0.673791,-0.673791
0.006563,0.006563,-0.709916,-0.709916
0.030646,0.030646,-0.721958,-0.721958
0.024625,0.024625,-0.746041,-0.746041
-0.005479,-0.005479,-0.764104,-0.764104
-0.035583,-0.035583,-0.788187,-0.788187
-0.047625,-0.047625,-0.800229,-0.800229
-0.041604,-0.041604,-0.80625,-0.80625
-0.0115,-0.0115,-0.782166,-0.782166
0.096875,0.096875,-0.758083,-0.758083
0.319646,0.319646,-0.734,-0.734
0.554458,0.554458,-0.721958,-0.721958
0.717021,0.717021,-0.709916,-0.709916
0.729063,0.729063,-0.709916,-0.709916
0.548438,0.548438,-0.715937,-0.715937
0.151063,0.151063,-0.703896,-0.703896
-0.294479,-0.294479,-0.697875,-0.697875
-0.577458,-0.577458,-0.697875,-0.697875
-0.264375,-0.475104,-0.697875,-0.697875
-0.041604,-0.041604,-0.697875,-0.697875
0.229334,0.229334,-0.715937,-0.715937
0.271479,0.271479,-0.727979,-0.727979
0.247396,0.247396,-0.746041,-0.746041
0.199229,0.199229,-0.758083,-0.758083
0.139021,0.139021,-0.770125,-0.770125
0.139021,0.139021,-0.788187,-0.788187
0.187188,0.187188,-0.80625,-0.80625
0.235354,0.235354,-0.818291,-0.818291
0.283521,0.283521,-0.836354,-0.836354
0.295563,0.295563,-0.836354,-0.836354
0.235354,0.235354,-0.818291,-0.818291
0.145042,0.145042,-0.794208,-0.794208
0.066771,0.066771,-0.788187,-0.788187
-0.029562,-0.029562,-0.776146,-0.776146
-0.107833,-0.107833,-0.764104,-0.764104
-0.174062,-0.174062,-0.727979,-0.727979
-0.240291,-0.240291,-0.727979,-0.727979
-0.282437,-0.282437,-0.740021,-0.740021
-0.3005,-0.3005,-0.788187,-0.788187
-0.288458,-0.288458,-0.80625,-0.80625
-0.264375,-0.264375,-0.842375,-0.842375
-0.216208,-0.216208,-0.866458,-0.866458
-0.174062,-0.174062,-0.908604,-0.908604
-0.156,-0.156,-0.926666,-0.926666
-0.125896,-0.125896,-0.938708,-0.938708
-0.113854,-0.113854,-0.944729,-0.944729
-0.095791,-0.095791,-0.926666,-0.926666
-0.071708,-0.071708,-0.908604,-0.908604
-0.047625,-0.047625,-0.8785,-0.8785
-0.023541,-0.023541,-0.872479,-0.872479
0.000542,0.000542,-0.8785,-0.8785
0.006563,0.006563,-0.872479,-0.872479
0.024625,0.024625,-0.860437,-0.860437
0.06075,0.06075,-0.866458,-0.866458
0.120959,0.120959,-0.872479,-0.872479
0.151063,0.151063,-0.8785,-0.8785
0.193208,0.193208,-0.896562,-0.896562
0.163104,0.163104,-0.908604,-0.908604
0.126979,0.145042,-0.914625,-0.908604
0.114938,0.114938,-0.902583,-0.902583
0.084834,0.084834,-0.890541,-0.890541
0.036667,0.036667,-0.8785,-0.8785
-0.017521,-0.017521,-0.88452,-0.88452
-0.077729,-0.077729,-0.88452,-0.88452
-0.113854,-0.113854,-0.8785,-0.8785
-0.125896,-0.125896,-0.866458,-0.866458
-0.113854,-0.113854,-0.872479,-0.872479
-0.08375,-0.08375,-0.902583,-0.902583
-0.023541,-0.023541,-0.926666,-0.926666
0.108917,0.108917,-0.944729,-0.944729
0.295563,0.295563,-0.974833,-0.974833
0.530375,0.530375,-1.016979,-1.016979
0.686917,0.686917,-1.077187,-1.077187
0.5665,0.5665,-1.1675,-1.1675
0.006563,0.006563,-1.251791,-1.251791
-0.66175,-0.66175,-1.324041,-1.324041
-0.866458,-0.866458,-1.38425,-1.38425
-0.800229,-0.800229,-1.414354,-1.414354
-0.414896,-0.511229,-1.420375,-1.426395
-0.366729,-0.366729,-1.438437,-1.438437
-0.330604,-0.330604,-1.408333,-1.408333
-0.264375,-0.264375,-1.354145,-1.354145
-0.270396,-0.270396,-1.299958,-1.299958
-0.366729,-0.366729,-1.263833,-1.263833
-0.493166,-0.493166,-1.251791,-1.251791
-0.535312,-0.535312,-1.227708,-1.227708
-0.481125,-0.481125,-1.197604,-1.197604
-0.37275,-0.37275,-1.143416,-1.143416
-0.3005,-0.3005,-1.083208,-1.083208
-0.282437,-0.282437,-1.023,-1.023
-0.342646,-0.342646,-0.974833,-0.974833
-0.414896,-0.414896,-0.938708,-0.938708
-0.481125,-0.481125,-0.88452,-0.88452
-0.529291,-0.529291,-0.836354,-0.836354
-0.523271,-0.523271,-0.80625,-0.80625
-0.451021,-0.451021,-0.788187,-0.788187
-0.37275,-0.37275,-0.788187,-0.788187
-0.276416,-0.276416,-0.794208,-0.794208
-0.162021,-0.186104,-0.80625,-0.812271
-0.101812,-0.101812,-0.80625,-0.80625
-0.023541,-0.023541,-0.794208,-0.794208
-0.029562,-0.029562,-0.770125,-0.770125
-0.053646,-0.053646,-0.746041,-0.746041
-0.023541,-0.023541,-0.746041,-0.746041
-0.017521,-0.017521,-0.758083,-0.758083
0.012583,0.012583,-0.752062,-0.752062
0.072792,0.072792,-0.746041,-0.746041
0.157084,0.157084,-0.740021,-0.740021
0.235354,0.235354,-0.740021,-0.740021
0.289542,0.289542,-0.740021,-0.740021
0.337708,0.337708,-0.758083,-0.758083
0.361792,0.361792,-0.764104,-0.764104
0.379854,0.379854,-0.80625,-0.80625
0.403938,0.403938,-0.842375,-0.842375
0.428021,0.428021,-0.8785,-0.8785
0.440063,0.440063,-0.914625,-0.914625
0.422,0.422,-0.944729,-0.944729
0.373834,0.373834,-0.968812,-0.968812
0.301584,0.325667,-1.010958,-1.004937
0.271479,0.271479,-1.010958,-1.010958
0.20525,0.20525,-1.016979,-1.016979
0.145042,0.145042,-1.016979,-1.016979
0.072792,0.072792,-1.023,-1.023
-0.005479,-0.005479,-1.010958,-1.010958
-0.08375,-0.08375,-0.992895,-0.992895
-0.131916,-0.131916,-0.962791,-0.962791
-0.113854,-0.113854,-0.926666,-0.926666
-0.047625,-0.047625,-0.88452,-0.88452
0.024625,0.024625,-0.842375,-0.842375
0.042688,0.042688,-0.80625,-0.80625
0.030646,0.030646,-0.770125,-0.770125
0.024625,0.024625,-0.740021,-0.740021
0.000542,0.000542,-0.703896,-0.703896
-0.053646,-0.053646,-0.667771,-0.667771
-0.077729,-0.077729,-0.625625,-0.625625
0.018604,0.018604,-0.601541,-0.601541
0.2775,0.2775,-0.583479,-0.583479
0.602625,0.602625,-0.5895,-0.5895
0.945813,0.945813,-0.577458,-0.577458
0.969896,0.969896,-0.565416,-0.565416
0.903667,0.903667,-0.553375,-0.553375
0.747125,0.747125,-0.547354,-0.547354
0.608646,0.608646,-0.523271,-0.523271
0.458125,0.458125,-0.469083,-0.469083
0.373834,0.373834,-0.414896,-0.414896
0.331688,0.331688,-0.360708,-0.360708
0.295563,0.295563,-0.318562,-0.318562
0.223313,0.223313,-0.294479,-0.294479
0.139021,0.139021,-0.288458,-0.288458
0.036667,0.036667,-0.282437,-0.282437
-0.065687,-0.065687,-0.252333,-0.252333
-0.174062,-0.174062,-0.240291,-0.240291
-0.270396,-0.270396,-0.234271,-0.234271
-0.318562,-0.318562,-0.246312,-0.246312
-0.336625,-0.336625,-0.258354,-0.258354
-0.336625,-0.336625,-0.264375,-0.264375
-0.318562,-0.318562,-0.264375,-0.264375
-0.3005,-0.3005,-0.264375,-0.264375
-0.270396,-0.282437,-0.216208,-0.210187
-0.264375,-0.264375,-0.210187,-0.210187
-0.246312,-0.246312,-0.204166,-0.204166
-0.240291,-0.240291,-0.162021,-0.162021
-0.22825,-0.22825,-0.107833,-0.107833
-0.192125,-0.192125,-0.047625,-0.047625
-0.143958,-0.143958,0.006563,0.006563
-0.065687,-0.065687,0.036667,0.036667
0.036667,0.036667,0.054729,0.054729
0.090854,0.090854,0.054729,0.054729
0.145042,0.145042,0.042688,0.042688
0.193208,0.193208,0.018604,0.018604
0.223313,0.223313,-0.029562,-0.029562
0.235354,0.235354,-0.065687,-0.065687
0.241375,0.241375,-0.071708,-0.071708
0.20525,0.20525,-0.065687,-0.065687
0.181167,0.181167,-0.053646,-0.053646
0.151063,0.151063,-0.023541,-0.023541
0.145042,0.145042,-0.005479,-0.005479
0.133,0.133,0.006563,0.006563
0.108917,0.120959,0.000542,-0.0115
0.102896,0.102896,-0.0115,-0.0115
0.054729,0.054729,-0.029562,-0.029562
0.06075,0.06075,-0.053646,-0.053646
0.048709,0.048709,-0.08375,-0.08375
0.102896,0.102896,-0.113854,-0.113854
0.211271,0.211271,-0.137937,-0.137937
0.367813,0.367813,-0.156,-0.156
0.518333,0.518333,-0.149979,-0.149979
0.596604,0.596604,-0.149979,-0.149979
0.560479,0.560479,-0.149979,-0.149979
0.301584,0.301584,-0.156,-0.156
-0.240291,-0.240291,-0.156,-0.156
-0.842375,-0.842375,-0.149979,-0.149979
-1.233729,-1.233729,-0.131916,-0.131916
-1.215666,-1.215666,-0.113854,-0.113854
-0.8785,-0.8785,-0.095791,-0.095791
-0.463062,-0.463062,-0.071708,-0.071708
-0.119875,-0.119875,-0.08375,-0.08375
0.120959,0.120959,-0.047625,-0.047625
0.271479,0.247396,-0.035583,-0.023541
0.271479,0.271479,-0.005479,-0.005479
0.235354,0.235354,0.030646,0.030646
0.20525,0.20525,0.066771,0.066771
0.217292,0.217292,0.084834,0.084834
0.241375,0.241375,0.102896,0.102896
0.253417,0.253417,0.114938,0.114938
0.253417,0.253417,0.133,0.133
0.163104,0.163104,0.151063,0.151063
0.078813,0.078813,0.175146,0.175146
0.000542,0.000542,0.199229,0.199229
-0.071708,-0.071708,0.223313,0.223313
-0.137937,-0.137937,0.235354,0.235354
-0.204166,-0.204166,0.247396,0.247396
-0.270396,-0.270396,0.253417,0.253417
-0.276416,-0.276416,0.253417,0.253417
-0.270396,-0.270396,0.259438,0.259438
-0.234271,-0.234271,0.265458,0.265458
-0.204166,-0.204166,0.265458,0.265458
-0.180083,-0.180083,0.259438,0.259438
-0.131916,-0.149979,0.247396,0.253417
-0.119875,-0.119875,0.247396,0.247396
-0.065687,-0.065687,0.241375,0.241375
-0.017521,-0.017521,0.241375,0.241375
0.036667,0.036667,0.223313,0.223313
0.084834,0.084834,0.211271,0.211271
0.133,0.133,0.199229,0.199229
0.193208,0.193208,0.187188,0.187188
0.271479,0.271479,0.169125,0.169125
0.379854,0.379854,0.151063,0.151063
0.488229,0.488229,0.120959,0.120959
0.572521,0.572521,0.108917,0.108917
0.602625,0.602625,0.072792,0.072792
0.602625,0.602625,0.042688,0.042688
0.578542,0.578542,0.024625,0.024625
0.518333,0.518333,0.030646,0.030646
0.458125,0.458125,0.036667,0.036667
0.385875,0.385875,0.024625,0.024625
0.319646,0.319646,0.036667,0.036667
0.259438,0.259438,0.024625,0.024625
0.169125,0.169125,0.036667,0.036667
0.145042,0.145042,0.036667,0.036667
0.139021,0.139021,0.018604,0.018604
0.163104,0.163104,0.000542,0.000542
0.211271,0.211271,-0.0115,-0.0115
0.265458,0.265458,-0.023541,-0.023541
0.331688,0.331688,-0.035583,-0.035583
0.265458,0.265458,-0.047625,-0.047625
0.078813,0.078813,-0.047625,-0.047625
-0.222229,-0.222229,-0.047625,-0.047625
-0.637666,-0.637666,-0.035583,-0.035583
-1.227708,-1.227708,-0.029562,-0.029562
-1.715395,-1.715395,-0.029562,-0.029562
-1.582937,-1.582937,-0.029562,-0.029562
-0.842375,-0.842375,-0.017521,-0.017521
-0.005479,-0.005479,0.000542,0.000542
0.620688,0.620688,0.000542,0.000542
0.92775,0.92775,0.006563,0.006563
0.963875,0.963875,0.006563,0.006563
0.867542,0.867542,0.006563,0.006563
0.717021,0.747125,0.018604,0.024625
0.704979,0.704979,0.024625,0.024625
0.686917,0.686917,0.042688,0.042688
0.704979,0.704979,0.054729,0.054729
0.656813,0.656813,0.06075,0.06075
0.5665,0.5665,0.06075,0.06075
0.434042,0.434042,0.066771,0.066771
0.289542,0.289542,0.090854,0.090854
0.163104,0.163104,0.114938,0.114938
0.042688,0.042688,0.120959,0.120959
-0.071708,-0.071708,0.151063,0.151063
-0.149979,-0.149979,0.163104,0.163104
-0.210187,-0.210187,0.181167,0.181167
-0.234271,-0.234271,0.193208,0.193208
-0.252333,-0.252333,0.20525,0.20525
-0.276416,-0.276416,0.217292,0.217292
-0.294479,-0.294479,0.217292,0.217292
-0.264375,-0.264375,0.253417,0.253417
-0.149979,-0.149979,0.265458,0.265458
-0.0115,-0.0115,0.295563,0.295563
0.120959,0.078813,0.319646,0.331688
0.151063,0.151063,0.337708,0.337708
0.211271,0.211271,0.343729,0.343729
0.283521,0.283521,0.373834,0.373834
0.361792,0.361792,0.422,0.422
0.446083,0.446083,0.470167,0.470167
0.49425,0.49425,0.506292,0.506292
0.542417,0.542417,0.530375,0.530375
0.584563,0.584563,0.542417,0.542417
0.608646,0.608646,0.542417,0.542417
0.590583,0.590583,0.542417,0.542417
0.530375,0.530375,0.524354,0.524354
0.440063,0.440063,0.500271,0.500271
0.397917,0.397917,0.482208,0.482208
0.331688,0.331688,0.452104,0.452104
0.265458,0.265458,0.422,0.422
0.199229,0.199229,0.367813,0.367813
0.151063,0.151063,0.34975,0.34975
0.133,0.133,0.397917,0.397917
0.096875,0.096875,0.470167,0.470167
-0.053646,0.000542,0.524354,0.548438
-0.119875,-0.119875,0.590583,0.590583
-0.258354,-0.258354,0.614667,0.614667
-0.408875,-0.408875,0.662833,0.662833
-0.553375,-0.553375,0.692938,0.692938
-0.740021,-0.740021,0.735083,0.735083
-0.962791,-0.962791,0.771208,0.771208
-1.185562,-1.185562,0.765188,0.765188
-1.287916,-1.287916,0.735083,0.735083
-1.131375,-1.131375,0.723042,0.723042
-0.764104,-0.764104,0.686917,0.686917
-0.354687,-0.354687,0.650792,0.650792
-0.059666,-0.059666,0.620688,0.620688
0.102896,0.102896,0.584563,0.584563
0.199229,0.199229,0.542417,0.542417
0.253417,0.253417,0.506292,0.506292
0.289542,0.289542,0.542417,0.542417
0.319646,0.319646,0.596604,0.596604
0.325667,0.325667,0.656813,0.656813
0.283521,0.283521,0.704979,0.704979
0.175146,0.20525,0.78325,0.825396
0.102896,0.102896,0.8555,0.8555
-0.017521,-0.017521,0.915708,0.915708
-0.143958,-0.143958,0.975917,0.975917
-0.222229,-0.222229,1,1
-0.270396,-0.270396,0.975917,0.975917
-0.282437,-0.282437,0.951833,0.951833
-0.270396,-0.270396,0.921729,0.921729
-0.264375,-0.264375,0.873563,0.873563
-0.252333,-0.252333,0.795292,0.795292
-0.234271,-0.234271,0.747125,0.747125
-0.222229,-0.222229,0.668854,0.668854
-0.174062,-0.174062,0.590583,0.590583
-0.149979,-0.149979,0.518333,0.518333
-0.131916,-0.131916,0.500271,0.500271
-0.113854,-0.113854,0.500271,0.500271
-0.095791,-0.095791,0.530375,0.530375
-0.077729,-0.077729,0.584563,0.584563
-0.035583,-0.035583,0.704979,0.704979
0.006563,0.006563,0.849479,0.849479
0.06075,0.06075,1.030104,1.030104
0.066771,0.066771,1.066229,1.066229
0.078813,0.078813,1.108375,1.108375
0.078813,0.078813,1.114396,1.114396
0.048709,0.048709,1.096333,1.096333
0.030646,0.030646,1.07225,1.07225
0.012583,0.012583,1.012042,1.012042
0.006563,0.006563,0.933771,0.933771
0.030646,0.030646,0.909688,0.909688
0.048709,0.048709,0.849479,0.849479
0.072792,0.072792,0.819375,0.819375
0.078813,0.078813,0.789271,0.789271
0.090854,0.090854,0.771208,0.771208
0.090854,0.090854,0.771208,0.771208
0.090854,0.090854,0.78325,0.78325
0.084834,0.084834,0.807333,0.807333
0.084834,0.084834,0.837438,0.837438
0.084834,0.084834,0.897646,0.897646
0.126979,0.126979,0.957854,0.957854
0.199229,0.199229,1.024083,1.024083
0.265458,0.247396,1.07225,1.096333
0.259438,0.259438,1.114396,1.114396
0.175146,0.175146,1.132458,1.132458
-0.017521,-0.017521,1.114396,1.114396
-0.258354,-0.258354,1.090312,1.090312
-0.469083,-0.469083,1.066229,1.066229
-0.547354,-0.547354,1.018063,1.018063
-0.541333,-0.541333,0.969896,0.969896
-0.529291,-0.529291,0.939792,0.939792
-0.535312,-0.535312,0.933771,0.933771
-0.523271,-0.523271,0.945813,0.945813
-0.451021,-0.451021,0.951833,0.951833
-0.396833,-0.396833,0.945813,0.945813
-0.330604,-0.330604,0.951833,0.951833
-0.240291,-0.240291,0.957854,0.957854
-0.162021,-0.162021,0.981938,0.981938
-0.113854,-0.113854,1.012042,1.012042
-0.137937,-0.137937,1.054188,1.054188
-0.162021,-0.162021,1.078271,1.078271
-0.210187,-0.210187,1.120417,1.120417
-0.288458,-0.264375,1.114396,1.126437
-0.306521,-0.306521,1.132458,1.132458
-0.336625,-0.336625,1.1445,1.1445
-0.354687,-0.354687,1.1445,1.1445
-0.354687,-0.354687,1.1445,1.1445
-0.342646,-0.342646,1.132458,1.132458
-0.330604,-0.330604,1.096333,1.096333
-0.312541,-0.312541,1.108375,1.108375
-0.276416,-0.276416,1.090312,1.090312
-0.240291,-0.240291,1.07225,1.07225
-0.216208,-0.216208,1.048167,1.048167
-0.210187,-0.210187,1.024083,1.024083
-0.180083,-0.180083,1.006021,1.006021
-0.143958,-0.143958,1,1
-0.113854,-0.113854,1.030104,1.030104
-0.041604,-0.041604,1.030104,1.030104
0.036667,0.036667,1.024083,1.024083
0.108917,0.108917,1.012042,1.012042
0.151063,0.151063,1.012042,1.012042
0.175146,0.175146,1.030104,1.030104
0.247396,0.223313,1.060208,1.07225
0.283521,0.283521,1.084292,1.084292
0.307604,0.307604,1.090312,1.090312
0.343729,0.343729,1.078271,1.078271
0.343729,0.343729,1.060208,1.060208
0.331688,0.331688,1.030104,1.030104
0.313625,0.313625,1.024083,1.024083
0.295563,0.295563,1.006021,1.006021
0.265458,0.265458,0.987958,0.987958
0.211271,0.211271,0.963875,0.963875
0.187188,0.187188,0.939792,0.939792
0.151063,0.151063,0.92775,0.92775
0.126979,0.126979,0.939792,0.939792
0.090854,0.090854,0.939792,0.939792
0.048709,0.048709,0.933771,0.933771
0.012583,0.012583,0.915708,0.915708
0.024625,0.024625,0.903667,0.903667
0.048709,0.048709,0.903667,0.903667
0.06075,0.06075,0.939792,0.939792
-0.023541,-0.023541,0.909688,0.909688
-0.51725,-0.318562,0.885604,0.873563
-0.691854,-0.691854,0.861521,0.861521
-0.932687,-0.932687,0.831417,0.831417
-0.854416,-0.854416,0.807333,0.807333
-0.469083,-0.469083,0.771208,0.771208
-0.047625,-0.047625,0.711,0.711
0.199229,0.199229,0.704979,0.704979
0.283521,0.283521,0.644771,0.644771
0.2775,0.2775,0.572521,0.572521
0.211271,0.211271,0.500271,0.500271
0.20525,0.20525,0.440063,0.440063
0.283521,0.283521,0.379854,0.379854
0.373834,0.373834,0.331688,0.331688
0.415979,0.415979,0.289542,0.289542
0.391896,0.391896,0.259438,0.259438
0.289542,0.289542,0.229334,0.229334
0.187188,0.187188,0.199229,0.199229
0.084834,0.084834,0.169125,0.169125
-0.0115,-0.0115,0.157084,0.157084
-0.08375,-0.08375,0.151063,0.151063
-0.174062,-0.174062,0.145042,0.145042
-0.204166,-0.204166,0.139021,0.139021
-0.216208,-0.216208,0.126979,0.126979
-0.234271,-0.234271,0.102896,0.102896
-0.234271,-0.234271,0.066771,0.066771
-0.222229,-0.222229,0.030646,0.030646
-0.210187,-0.210187,0.012583,0.012583
-0.168041,-0.168041,-0.0115,-0.0115
-0.08375,-0.08375,-0.041604,-0.041604
0.030646,0.030646,-0.089771,-0.089771
0.102896,0.102896,-0.137937,-0.137937
0.151063,0.151063,-0.162021,-0.162021
0.175146,0.175146,-0.180083,-0.180083
0.211271,0.211271,-0.180083,-0.180083
0.283521,0.283521,-0.174062,-0.174062
0.355771,0.355771,-0.168041,-0.168041
0.367813,0.367813,-0.162021,-0.162021
0.325667,0.325667,-0.174062,-0.174062
0.265458,0.265458,-0.204166,-0.204166
0.235354,0.235354,-0.234271,-0.234271
0.217292,0.223313,-0.240291,-0.258354
0.217292,0.217292,-0.252333,-0.252333
0.20525,0.20525,-0.252333,-0.252333
0.187188,0.187188,-0.264375,-0.264375
0.151063,0.151063,-0.282437,-0.282437
0.108917,0.108917,-0.282437,-0.282437
0.054729,0.054729,-0.312541,-0.312541
0.018604,0.018604,-0.348666,-0.348666
0.012583,0.012583,-0.366729,-0.366729
0.012583,0.012583,-0.37275,-0.37275
0.048709,0.048709,-0.378771,-0.378771
0.096875,0.096875,-0.384791,-0.384791
0.084834,0.084834,-0.390812,-0.390812
-0.059666,-0.059666,-0.402854,-0.402854
-0.360708,-0.360708,-0.408875,-0.408875
-0.727979,-0.727979,-0.414896,-0.414896
-1.065145,-1.065145,-0.432958,-0.432958
-1.221687,-1.221687,-0.451021,-0.451021
-0.962791,-0.962791,-0.463062,-0.463062
-0.360708,-0.360708,-0.481125,-0.481125
0.506292,0.265458,-0.499187,-0.493166
0.650792,0.650792,-0.499187,-0.499187
0.765188,0.765188,-0.499187,-0.499187
0.777229,0.777229,-0.505208,-0.505208
0.747125,0.747125,-0.51725,-0.51725
0.704979,0.704979,-0.51725,-0.51725
0.698958,0.698958,-0.523271,-0.523271
0.692938,0.692938,-0.529291,-0.529291
0.692938,0.692938,-0.523271,-0.523271
0.632729,0.632729,-0.499187,-0.499187
0.518333,0.518333,-0.505208,-0.505208
0.367813,0.367813,-0.493166,-0.493166
0.217292,0.217292,-0.493166,-0.493166
0.084834,0.084834,-0.481125,-0.481125
-0.023541,-0.023541,-0.475104,-0.475104
-0.113854,-0.113854,-0.475104,-0.475104
-0.192125,-0.192125,-0.487146,-0.487146
-0.252333,-0.252333,-0.469083,-0.469083
-0.276416,-0.276416,-0.463062,-0.463062
-0.270396,-0.270396,-0.463062,-0.463062
-0.288458,-0.276416,-0.463062,-0.469083
-0.3005,-0.3005,-0.469083,-0.469083
-0.288458,-0.288458,-0.463062,-0.463062
-0.270396,-0.270396,-0.487146,-0.487146
-0.252333,-0.252333,-0.493166,-0.493166
-0.22825,-0.22825,-0.505208,-0.505208
-0.180083,-0.180083,-0.51725,-0.51725
-0.113854,-0.113854,-0.541333,-0.541333
-0.077729,-0.077729,-0.559396,-0.559396
-0.059666,-0.059666,-0.595521,-0.595521
-0.0115,-0.0115,-0.613583,-0.613583
0.066771,0.066771,-0.625625,-0.625625
0.181167,0.181167,-0.643687,-0.643687
0.2775,0.2775,-0.667771,-0.667771
0.379854,0.379854,-0.679812,-0.679812
0.470167,0.470167,-0.709916,-0.709916
0.542417,0.542417,-0.740021,-0.740021
0.584563,0.584563,-0.776146,-0.776146
0.602625,0.602625,-0.812271,-0.812271
0.572521,0.572521,-0.842375,-0.842375
0.530375,0.554458,-0.866458,-0.8785
0.512313,0.512313,-0.890541,-0.890541
0.476188,0.476188,-0.88452,-0.88452
0.415979,0.415979,-0.88452,-0.88452
0.331688,0.331688,-0.860437,-0.860437
0.247396,0.247396,-0.854416,-0.854416
0.223313,0.223313,-0.848395,-0.848395
0.241375,0.241375,-0.848395,-0.848395
0.235354,0.235354,-0.830333,-0.830333
0.126979,0.126979,-0.836354,-0.836354
-0.071708,-0.071708,-0.842375,-0.842375
-0.336625,-0.336625,-0.842375,-0.842375
-0.631646,-0.631646,-0.854416,-0.854416
-0.872479,-0.872479,-0.8785,-0.8785
-0.770125,-0.770125,-0.908604,-0.908604
-0.3005,-0.3005,-0.944729,-0.944729
